Geometry,Business,Rent Mean,Rent Str,Fam S D,Mat Woo D,Vil Code,Water,Women,Rent Min,Owner,Mat M D,Household,Empty,Tot Units,Busi C,Serv H,Rooms,Fam Up D,Mat Ir D,Elect D,Date,Service,Mat M,Busi P,Elect,Fam C,Mat Br,Pop D,Fam Sp D,No Info,Child D,Fam C D,Serv Edu,Toilet,Pop,Families,Child,Mat Woo,Sheet N,Busi S,Fam P,Women D,Structure,Pop R,Fam Up,Mat Ir,Rent Max,Fam P D,Str Code,Mat Br D,Serv O,Fam S,Fam Sp,latitude,longitude
0,0,750,750,1,0,0,1,0,1500,0,0,1,0,1,0,0,1,0,0,1,80802,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,20,1,0,0,0,0,0S1S20S808,1,0,1,0,-1.308252357,36.77284379
0,1,500,500,0,1,0,0,0,500,0,0,0,0,1,1,0,1,0,0,1,80801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,57,0,0,0,500,0,0S1S57S808,0,0,0,0,-1.308993308,36.77238216
0,0,1150,4600,0.8,0,0,0,2,1000,0,0,4,0,4,0,0,4,0,1,0.5,80801,0,0,0,2,1,0,3,0,0,0.5,0.2,0,0,12,5,6,0,1,0,0,0.167,58,12,0,4,1300,0,0S1S58S808,0,0,4,0,-1.309053539,36.77228476
0,0,650,8450,0.438,0,KIA,0,6,300,0,0.308,13,0,13,0,0,13,0.125,0.692,0.23,80801,0,4,0,3,6,0,2.769,0.063,0,0.389,0.375,0,0,34,16,14,0,1,0,0,0.167,43,36,2,9,1000,0,KIAS1S43S8,0,0,7,1,-1.308835506,36.77260509
0,0,0,0,0,0,KIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIAS0S0S0,0,0,0,0,-1.308168253,36.77230972
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.308376077,36.77279553
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.30936187,36.77291931
0,0,1000,4000,0.4,0,0,0,3,1000,1,1,2,0,2,0,0,4,0,0,0.5,80804,0,2,0,1,0,0,6,0.6,0,0.583,0,0,0,12,5,7,0,2,0,0,0.25,88,12,0,0,1000,0,0S2S88S808,0,0,2,3,-1.31022351,36.77227918
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.31019813,36.77233527
0,0,1200,8400,0.429,0,0,0,4,1200,0,0,7,0,7,0,0,7,0,0,0,80620,0,0,0,0,4,0,2.714,0,0,0.421,0.571,0,0,19,7,8,0,6,0,0,0.211,42,19,0,0,1200,0,0S6S42S806,0,0,3,0,-1.311243101,36.77317673
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.311179801,36.77312939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.312446463,36.7736955
0,0,1100,3300,0,0,KIA,0,3,700,0,0.667,3,0,3,0,0,3,0,0.333,1,80830,0,2,0,3,3,0,3.667,0,0,0.455,1,0,0,11,3,5,0,10,0,0,0.273,34,11,0,1,1500,0,KIAS10S34S,0,0,0,0,-1.312546604,36.7739519
0,0,850,7650,0.455,0,KIA,0,5,800,0,0.625,9,1,10,0,0,9,0.091,0.375,0.3,80901,0,5,0,3,5,0,2.556,0,0,0.304,0.455,0,0,23,11,7,0,10,0,0,0.217,58,23,1,3,900,0,KIAS10S58S,0,0,5,0,-1.31238621,36.77449439
0,0,900,3600,0.2,0,KIA,0,2,800,0,1,4,0,4,0,0,4,0.2,0,0.5,80901,0,4,0,2,2,0,2.5,0.2,0,0.3,0.4,0,0,10,5,3,0,10,0,0,0.2,61,10,1,0,1000,0,KIAS10S61S,0,0,1,1,-1.31233452,36.77452954
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.312899537,36.77469556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.312947261,36.77466789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.312969505,36.77461158
0,0,600,2400,0.4,0,KIA,0,3,500,0,1,4,0,4,0,0,4,0,0,1,80901,0,4,0,4,1,0,3,0.4,0,0.5,0.2,0,0,12,5,6,0,10,0,0,0.25,66,12,0,0,700,0,KIAS10S66S,0,0,2,2,-1.3126083,36.77460084
0,0,800,10400,0.083,0,KIA,0,10,800,0,1,13,1,14,0,0,13,0.083,0,0.43,80901,0,14,0,6,9,0,4.308,0.083,0,0.625,0.75,0,0,55,12,35,0,10,0,0,0.179,71,56,1,0,800,0,KIAS10S71S,0,0,1,1,-1.312600212,36.77471575
0,0,500,500,0,0,0,0,1,500,0,1,1,0,1,0,0,1,0,0,1,80830,0,1,0,1,1,0,3,0,0,0.333,1,0,0,3,1,1,0,10,0,0,0.333,27,3,0,0,500,0,0S10S27S80,0,0,0,0,-1.312851075,36.77397627
0,0,700,2800,0.4,0,KIA,0,3,700,1,1,4,0,4,0,0,4,0,0,0.5,80830,0,4,0,2,2,0,4.5,0.2,0,0.611,0.4,0,0,20,5,11,0,10,0,0,0.167,18,18,0,0,700,0,KIAS10S18S,0,0,2,1,-1.313071632,36.7742298
0,0,650,1950,0.25,0,KIA,0,2,500,0,1,3,0,3,0,0,3,0.25,0,0.67,80830,0,3,0,2,2,0,3.667,0,0,0.455,0.5,0,0,11,4,5,0,10,0,0,0.182,13,11,1,0,800,0,KIAS10S13S,0,0,1,0,-1.313076549,36.77461285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.312892674,36.77451325
0,1,1100,4400,0.2,0,KIA,0,4,700,1,1,4,0,5,1,0,4,0,0,0.4,80901,0,4,0,2,4,0,4.75,0,0,0.526,0.8,0,0,19,5,10,0,10,0,0,0.211,70,19,0,0,1500,0,KIAS10S70S,0,0,1,0,-1.312762214,36.77469125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.312596796,36.77425154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.313097934,36.77466841
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.313124885,36.77507024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.313126643,36.77503899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.313086802,36.7750181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.313101254,36.77505891
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.31306278,36.7751217
0,0,650,2600,0.8,0,KIA,0,1,500,0,1,4,0,4,0,0,4,0,0,0.5,80830,0,4,0,2,1,0,3.5,0,0,0.571,0.2,0,0,14,5,8,0,10,0,0,0.071,6,14,0,0,800,0,KIAS10S6S8,0,0,4,0,-1.313244139,36.77433965
0,0,700,2800,0.4,0,KIA,0,2,700,1,1,4,0,4,0,0,4,0.2,0,0.75,80830,0,4,0,3,2,0,2.25,0,0,0.222,0.4,0,0,9,5,2,0,10,0,0,0.222,3,9,1,0,700,0,KIAS10S3S8,0,0,2,0,-1.313379575,36.77431073
0,0,1100,2200,0.5,0,KIA,0,2,1100,0,0.667,2,0,2,0,0,2,0,0.333,0,80828,0,2,0,0,1,0,2.5,0,0,0.4,0.5,0,0,5,2,2,0,8,0,0,0.4,21,5,0,1,1100,0,KIAS8S21S8,0,0,1,0,-1.31324987,36.77511164
0,0,1250,10000,0,0,KIA,0,7,1000,0,0.889,8,0,8,0,0,8,0.125,0.111,1,80828,0,8,0,8,7,0,4.5,0,0,0.583,0.875,0,0,35,8,21,0,8,0,0,0.194,13,36,1,1,1500,0,KIAS8S13S8,0,0,0,0,-1.313272668,36.77537208
0,1,0,0,0.5,0,KIA,1,1,0,1,0.5,1,0,2,1,0,1,0,0.5,0.5,80828,0,1,0,1,1,0,6,0,0,0.5,0.5,0,1,5,2,3,0,8,0,0,0.167,7,6,0,1,0,0,KIAS8S7S80,0,0,1,0,-1.31319082,36.77572635
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,1,1,80807,0,0,0,1,1,0,3,0,0,0.333,1,0,0,3,1,1,0,3,0,0,0.333,145,3,0,1,0,0,0S3S145S80,0,0,0,0,-1.311583777,36.77431843
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.311290047,36.77463404
0,0,1250,5000,0.4,0,0,0,3,1000,0,1,4,0,4,0,0,4,0,0,0.25,80807,0,3,0,1,1,0,3.5,0.4,0,0.571,0.2,0,0,14,5,8,0,3,0,0,0.214,146,14,0,0,1500,0,0S3S146S80,0,0,2,2,-1.311501068,36.77437136
0,0,1500,15000,0.182,0,KIA,0,9,1000,1,0.667,9,0,9,0,0,10,0.091,0.333,0.67,80818,0,6,0,6,4,0,4.667,0.364,0,0.643,0.364,0,0,42,11,27,0,3,0,0,0.214,135,42,1,3,2000,0,KIAS3S135S,0,0,2,4,-1.311364505,36.77413349
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.31138672,36.7740645
0,0,800,800,1,0,0,0,0,800,0,1,1,0,1,0,0,1,0,0,1,80818,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,154,1,0,0,800,0,0S3S154S80,0,0,1,0,-1.311241563,36.77424085
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.311368215,36.77436809
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.311125165,36.77372858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,182,0,0,0,0,0,0S3S182S80,0,0,0,0,-1.310808584,36.77405258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,186,0,0,1,0,0,0S3S186S80,0,1,0,0,-1.31082499,36.77394312
0,0,1050,2100,0.5,0,0,0,0,1000,0,0,2,0,2,0,0,2,0.5,1,1,80818,0,0,0,2,0,0,1.5,0,0,0.333,0,0,0,3,2,1,0,3,0,0,0,176,3,1,1,1100,0,0S3S176S80,0,0,1,0,-1.311061497,36.77425091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.311062279,36.77422552
0,1,1500,0,0,0,KIA,0,0,1500,0,1,0,1,2,0,0,0,0,0,0.5,80818,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,172,0,0,0,1500,0,KIAS3S172S,0,0,0,0,-1.311157487,36.77451144
0,2,5000,10000,0.5,0,KIA,0,1,5000,1,0,2,1,7,2,0,2,0,0,0,80819,0,0,0,0,0,2,4.5,0.5,2,0.778,0,0,0,9,2,7,0,7,0,0,0.111,1,9,0,0,5000,0,KIAS7S1S80,1,0,1,1,-1.311090011,36.77477929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.311203773,36.77501131
0,1,3000,12000,0.2,0,KIA,0,4,2000,1,0,4,1,6,0,0,4,0,0,0.83,80819,0,0,0,5,3,6,4.5,0.2,0,0.556,0.6,0,0,18,5,10,0,7,1,0,0.222,17,18,0,0,4000,0,KIAS7S17S8,1,0,1,1,-1.311159635,36.77515856
0,6,7000,77000,0,0,KIA,0,0,7000,4,1,0,1,10,2,2,11,0,0,0.5,80819,2,7,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,0,0,18,0,0,0,7000,0,KIAS7S18S8,0,0,0,0,-1.311173671,36.77531009
0,1,3000,6000,0.667,0,KIA,0,2,3000,1,0.5,1,0,2,1,0,2,0,0.5,1,80819,0,1,0,2,1,0,15,0,0,0.733,0.333,0,0,14,3,11,0,7,0,0,0.133,19,15,0,1,3000,0,KIAS7S19S8,0,0,2,0,-1.311173306,36.77544331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.31114655,36.77564183
0,4,1500,10500,0.444,0.053,KIA,0,0,1500,0,0.579,7,0,11,4,0,7,0.556,0,0.91,80819,0,11,0,10,0,7,1.286,0,0,0,0,0,0,9,9,0,1,7,0,0,0,37,9,5,0,1500,0,KIAS7S37S8,0.368,0,4,0,-1.311177847,36.77573929
0,4,3000,15000,0,0.167,KIA,0,0,1000,1,0.5,0,0,5,1,1,5,0,0.333,0.6,80819,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,36,0,0,2,5000,0,KIAS7S36S8,0,0,0,0,-1.311189223,36.77583196
0,3,850,5950,0.5,0,KIA,0,2,500,0,0.455,7,0,11,2,0,7,0,0.545,0.55,80819,1,5,0,6,2,0,2,0.25,0,0.286,0.25,0,0,14,8,4,0,7,1,0,0.143,34,14,0,6,1200,0,KIAS7S34S8,0,1,4,2,-1.3112068,36.77596564
0,2,2000,0,0,0,KIA,0,0,2000,0,1,0,0,2,0,0,0,0,0,0.5,80819,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,35,0,0,0,2000,0,KIAS7S35S8,0,0,0,0,-1.31116735,36.77605431
0,0,1600,6400,0.333,0,KIA,0,2,1200,0,1,3,0,3,0,0,4,0,0,0.67,80819,0,3,0,2,2,0,2.667,0,0,0.375,0.667,0,0,8,3,3,0,7,0,0,0.25,33,8,0,0,2000,0,KIAS7S33S8,0,0,1,0,-1.311234142,36.77602794
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.311238243,36.77606915
0,3,2000,2000,0,0,KIA,0,0,2000,0,0,1,0,4,2,0,1,1,1,0.25,80820,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,7,1,0,0,87,1,1,1,2000,0,KIAS7S87S8,0,0,0,0,-1.311214417,36.77622597
0,0,1200,3600,0,0,KIA,0,1,1200,0,1,2,0,2,0,0,3,0.5,0,0.5,80820,0,2,0,1,1,0,3.5,0,0,0.571,0.5,0,0,7,2,4,0,7,0,0,0.143,88,7,1,0,1200,0,KIAS7S88S8,0,0,0,0,-1.31125416,36.77621758
0,0,1200,4800,0.778,0,KIA,0,1,1200,0,1,4,0,5,0,0,4,0.111,0,0.4,80820,1,4,0,2,1,0,3.5,0,0,0.286,0.111,1,0,14,9,4,0,7,0,0,0.071,86,14,1,0,1200,0,KIAS7S86S8,0,1,7,0,-1.311352884,36.77620703
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.311354447,36.77630243
0,2,0,0,0,0,KIA,0,0,0,1,0,0,0,3,1,0,3,0,1,1,80821,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,91,0,0,3,0,0,KIAS7S91S8,0,1,0,0,-1.311341166,36.77640047
0,0,2250,36000,0.313,0.083,KIA,0,10,2000,1,0.917,11,0,11,0,0,16,0.063,0,1,80821,0,11,0,11,10,0,4.727,0,0,0.5,0.625,0,0,54,16,26,1,7,0,0,0.192,92,52,1,0,2500,0,KIAS7S92S8,0,0,5,0,-1.311463961,36.77636044
0,0,1600,11200,0.286,0,KIA,0,7,700,0,1,5,0,5,0,0,7,0,0,1,80820,0,5,0,5,5,0,5.6,0,0,0.571,0.714,0,0,28,7,16,0,7,0,0,0.25,85,28,0,0,2500,0,KIAS7S85S8,0,0,2,0,-1.311482075,36.77618223
0,0,1500,3000,0.667,0,KIA,0,2,1500,1,1,2,0,2,0,0,2,0,0,1,80820,0,2,0,2,1,0,3,0,0,0.333,0.333,0,0,6,3,2,0,7,0,0,0.333,81,6,0,0,1500,0,KIAS7S81S8,0,0,2,0,-1.31129488,36.77612647
0,0,1000,2000,0,0,KIA,0,2,1000,1,1,2,0,2,0,0,2,0,0,0.5,80820,0,2,0,1,2,0,2.5,0,0,0.2,1,0,0,5,2,1,0,7,0,0,0.4,82,5,0,0,1000,0,KIAS7S82S8,0,0,0,0,-1.311348636,36.77611885
0,0,0,0,0,0,KIA,0,1,0,1,1,1,0,1,0,0,2,0,0,1,80820,0,1,0,1,1,0,7,0,0,0.714,1,0,0,7,1,5,0,7,0,0,0.143,83,7,0,0,0,0,KIAS7S83S8,0,0,0,0,-1.311396827,36.77611358
0,0,1200,3600,1,0,KIA,0,2,1200,1,1,2,0,2,0,0,3,0,0,0,80820,0,2,0,0,0,0,4,0,0,0.25,0,0,0,8,6,2,0,7,0,0,0.25,84,8,0,0,1200,0,KIAS7S84S8,0,0,6,0,-1.311466549,36.77610225
0,0,1000,15000,0.294,0.238,KIA,0,12,500,2,0.429,15,2,17,0,0,15,0,0.333,0.53,80820,0,9,0,9,8,0,2.867,0.235,0,0.419,0.471,0,0,43,17,18,5,7,0,0,0.279,79,43,0,7,1500,0,KIAS7S79S8,0,0,5,4,-1.311728592,36.77606554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.311600426,36.77613116
0,0,0,0,0.5,0,KIA,0,2,0,1,1,1,0,1,0,0,1,0,0,1,80819,0,1,0,1,0,0,6,0.5,0,0.667,0,0,0,6,2,4,0,7,0,0,0.333,28,6,0,0,0,0,KIAS7S28S8,0,0,1,1,-1.311280233,36.77572298
0,0,1350,9450,0.714,0,KIA,0,5,700,1,0.667,6,1,7,0,0,7,0,0.333,0.29,80819,0,4,0,2,1,0,1.833,0.143,0,0.273,0.143,0,0,11,7,3,0,7,0,0,0.455,38,11,0,2,2000,0,KIAS7S38S8,0,0,5,1,-1.311292585,36.77581409
0,0,1000,1000,0.5,0,KIA,0,2,1000,0,1,1,0,1,0,0,1,0,0,1,80819,0,1,0,1,1,0,9,0,0,0.667,0.5,0,0,9,2,6,0,7,0,0,0.222,29,9,0,0,1000,0,KIAS7S29S8,0,0,1,0,-1.311322222,36.77571068
0,1,750,12750,0.52,0.059,KIA,0,14,500,1,0.235,17,0,20,0,0,17,0.04,0.706,0.5,80819,0,4,0,10,9,0,4.059,0.08,2,0.507,0.36,0,0,68,25,35,1,7,1,0,0.203,39,69,1,12,1000,0,KIAS7S39S8,0,0,13,2,-1.311367434,36.77586252
0,0,800,20800,0.481,0.074,KIA,0,16,600,0,0.111,24,1,25,0,0,26,0,0.815,0.84,80819,0,3,0,21,11,0,2.167,0.111,0,0.269,0.407,0,0,52,27,14,2,7,0,0,0.308,41,52,0,22,1000,0,KIAS7S41S8,0,0,13,3,-1.311421483,36.77585232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0S0S0S0,0,0,0,0,-1.311529533,36.77585696
0,0,0,0,0,0,KIA,0,0,0,0,1,0,2,2,0,0,0,0,0,0,80820,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,60,0,0,0,0,0,KIAS7S60S8,0,0,0,0,-1.311564882,36.77588645
0,0,800,4000,0.2,0.143,KIA,0,5,600,0,0.429,4,0,4,0,0,5,0,0.429,0.5,80820,0,3,0,2,3,0,4.25,0.2,0,0.529,0.6,0,0,17,5,9,1,7,0,0,0.294,59,17,0,3,1000,0,KIAS7S59S8,0,0,1,1,-1.311566249,36.77597296
0,0,750,9000,0.286,0.25,KIA,0,11,600,2,0.25,12,0,12,0,0,12,0.143,0.5,0.25,80819,0,4,0,3,6,0,2.667,0.143,0,0.375,0.429,0,0,32,14,12,4,7,0,0,0.344,46,32,2,8,900,0,KIAS7S46S8,0,0,4,2,-1.311668195,36.77574007
0,1,650,8450,0.286,0.308,KIA,0,7,500,0,0.462,12,0,13,0,0,13,0.357,0.231,0.15,80820,0,6,1,2,3,0,1.917,0.143,0,0.261,0.214,0,0,23,14,6,4,7,0,0,0.304,57,23,5,3,800,0,KIAS7S57S8,0,0,4,2,-1.311689873,36.77590744
0,0,800,9600,0.333,0.375,KIA,0,10,600,0,0.25,11,1,12,0,0,12,0,0.375,0.25,80819,0,4,0,3,8,0,3,0,0,0.394,0.667,0,0,33,12,13,6,7,0,0,0.303,47,33,0,6,1000,0,KIAS7S47S8,0,0,4,0,-1.311727566,36.77573118
0,0,875,7875,0.714,0.125,KIA,0,4,500,0,0.5,7,0,7,0,0,9,0,0.25,0.71,80820,0,4,0,5,2,1,3.286,0.143,0,0.304,0.143,0,0,24,14,7,1,7,0,0,0.174,48,23,0,2,1250,0,KIAS7S48S8,0.125,0,10,2,-1.311792601,36.77570716
0,0,575,8050,0.429,0.235,KIA,0,5,500,0,0.118,12,1,13,0,0,14,0.071,0.647,0.46,80820,0,2,0,6,4,0,2.333,0.214,0,0.357,0.286,0,0,31,14,10,4,7,0,0,0.179,50,28,1,11,650,0,KIAS7S50S8,0,0,6,3,-1.311859198,36.77571497
0,0,550,7700,0.4,0.077,KIA,0,7,400,2,0.154,12,0,12,0,0,14,0.267,0.769,0.5,80820,0,2,0,6,4,0,2.083,0.067,0,0.24,0.267,0,0,25,15,6,1,7,0,0,0.28,52,25,4,10,700,0,KIAS7S52S8,0,0,6,1,-1.31192643,36.77570853
0,0,700,4200,0.75,0,KIA,0,2,600,0,0.167,7,0,7,0,0,6,0,0.833,0.57,80819,0,1,0,4,1,0,1.857,0.125,0,0.308,0.125,0,0,13,8,4,0,7,0,0,0.154,22,13,0,5,800,0,KIAS7S22S8,0,0,6,1,-1.311582947,36.77562943
0,0,550,1650,0.4,0.25,KIA,0,3,300,0,0,3,0,3,0,0,3,0,0.75,1,80819,0,0,0,3,1,0,5.333,0.4,0,0.625,0.2,0,0,16,5,10,1,7,0,0,0.188,24,16,0,3,800,0,KIAS7S24S8,0,0,2,2,-1.31165013,36.77562474
0,3,2500,7500,0,0,KIA,0,3,1500,0,1,3,0,6,3,0,3,0,0,0.5,80819,0,4,1,3,2,0,5.667,0.333,0,0.706,0.667,0,0,17,3,12,0,7,0,0,0.176,14,17,0,0,3500,0,KIAS7S14S8,0,0,0,1,-1.311487348,36.77485683
0,0,4000,8000,0,0,KIA,0,1,4000,0,1,1,0,1,0,0,2,0,0,0,80819,0,1,0,0,1,0,5,0,0,0.6,1,0,0,5,1,3,0,7,0,0,0.2,15,5,0,0,4000,0,KIAS7S15S8,0,0,0,0,-1.311562734,36.7748955
0,0,0,0,0,0,KIA,0,1,0,1,1,1,0,1,0,0,1,0,0,1,80819,0,1,0,1,1,0,5,0,0,0.6,1,0,0,5,1,3,0,7,0,0,0.2,11,5,0,0,0,0,KIAS7S11S8,0,0,0,0,-1.311237169,36.77495584
0,3,4000,24000,0.5,0,KIA,0,3,4000,0,0,6,0,9,2,0,6,0,1,0.78,80819,0,0,0,7,3,0,3,0,0,0.5,0.5,0,0,18,6,9,0,7,1,0,0.167,7,18,0,6,4000,0,KIAS7S7S80,0,0,3,0,-1.31121803,36.77484257
0,0,1500,3000,0.333,0,KIA,0,3,1500,0,0,2,0,2,0,0,2,0,1,1,80819,0,0,0,2,1,0,4.5,0.333,0,0.556,0.333,0,0,9,3,5,0,7,0,0,0.333,9,9,0,2,1500,0,KIAS7S9S80,0,0,1,1,-1.311251426,36.77485194
0,0,1300,2600,0,0,KIA,0,2,1300,0,1,2,0,2,0,0,2,0,0,1,80819,0,2,0,2,2,0,3.5,0,0,0.429,1,0,0,7,2,3,0,7,0,0,0.286,10,7,0,0,1300,0,KIAS7S10S8,0,0,0,0,-1.311260019,36.77489725
0,0,2000,8000,0.75,0,KIA,0,2,1500,0,0.333,2,0,2,0,0,4,0,0.333,1,80819,0,1,0,2,0,1,3.5,0.25,0,0.429,0,0,0,7,4,3,0,7,0,0,0.286,8,7,0,1,2500,0,KIAS7S8S80,0.333,0,3,1,-1.31130943,36.77488632
